custom_id,dataset,row_idx,variant,gt_faithful,labels,n_aspects
v7_edurabsa_1260_faithful,edurabsa,1260,faithful,True,"{""exam_fairness"": ""positive"", ""workload"": ""neutral""}",2
v7_edurabsa_1260_flip,edurabsa,1260,flip,False,"{""exam_fairness"": ""negative"", ""workload"": ""negative""}",2
v7_edurabsa_1260_inject,edurabsa,1260,inject,False,"{""exam_fairness"": ""positive"", ""workload"": ""neutral"", ""accessibility"": ""positive""}",3
v7_edurabsa_1674_faithful,edurabsa,1674,faithful,True,"{""accessibility"": ""positive"", ""overall_experience"": ""positive"", ""materials"": ""neutral""}",3
v7_edurabsa_1674_flip,edurabsa,1674,flip,False,"{""accessibility"": ""negative"", ""overall_experience"": ""negative"", ""materials"": ""negative""}",3
v7_edurabsa_1674_inject,edurabsa,1674,inject,False,"{""accessibility"": ""positive"", ""overall_experience"": ""positive"", ""materials"": ""neutral"", ""lecturer_quality"": ""positive""}",4
v7_edurabsa_1116_faithful,edurabsa,1116,faithful,True,"{""lecturer_quality"": ""negative"", ""overall_experience"": ""negative"", ""accessibility"": ""negative""}",3
v7_edurabsa_1116_flip,edurabsa,1116,flip,False,"{""lecturer_quality"": ""positive"", ""overall_experience"": ""positive"", ""accessibility"": ""positive""}",3
v7_edurabsa_1116_inject,edurabsa,1116,inject,False,"{""lecturer_quality"": ""negative"", ""overall_experience"": ""negative"", ""accessibility"": ""negative"", ""grading_transparency"": ""positive""}",4
v7_edurabsa_1993_faithful,edurabsa,1993,faithful,True,"{""lecturer_quality"": ""negative"", ""accessibility"": ""negative"", ""organization"": ""negative""}",3
v7_edurabsa_1993_flip,edurabsa,1993,flip,False,"{""lecturer_quality"": ""positive"", ""accessibility"": ""positive"", ""organization"": ""positive""}",3
v7_edurabsa_1993_inject,edurabsa,1993,inject,False,"{""lecturer_quality"": ""negative"", ""accessibility"": ""negative"", ""organization"": ""negative"", ""overall_experience"": ""negative""}",4
v7_edurabsa_544_faithful,edurabsa,544,faithful,True,"{""accessibility"": ""positive""}",1
v7_edurabsa_544_flip,edurabsa,544,flip,False,"{""accessibility"": ""negative""}",1
v7_edurabsa_544_inject,edurabsa,544,inject,False,"{""accessibility"": ""positive"", ""grading_transparency"": ""negative""}",2
v7_edurabsa_1161_faithful,edurabsa,1161,faithful,True,"{""overall_experience"": ""positive"", ""workload"": ""negative"", ""exam_fairness"": ""negative""}",3
v7_edurabsa_1161_flip,edurabsa,1161,flip,False,"{""overall_experience"": ""negative"", ""workload"": ""positive"", ""exam_fairness"": ""positive""}",3
v7_edurabsa_1161_inject,edurabsa,1161,inject,False,"{""overall_experience"": ""positive"", ""workload"": ""negative"", ""exam_fairness"": ""negative"", ""assessment_design"": ""negative""}",4
v7_edurabsa_2024_faithful,edurabsa,2024,faithful,True,"{""lecturer_quality"": ""negative""}",1
v7_edurabsa_2024_flip,edurabsa,2024,flip,False,"{""lecturer_quality"": ""positive""}",1
v7_edurabsa_2024_inject,edurabsa,2024,inject,False,"{""lecturer_quality"": ""negative"", ""workload"": ""negative""}",2
v7_edurabsa_332_faithful,edurabsa,332,faithful,True,"{""overall_experience"": ""negative"", ""workload"": ""positive""}",2
v7_edurabsa_332_flip,edurabsa,332,flip,False,"{""overall_experience"": ""positive"", ""workload"": ""negative""}",2
v7_edurabsa_332_inject,edurabsa,332,inject,False,"{""overall_experience"": ""negative"", ""workload"": ""positive"", ""exam_fairness"": ""negative""}",3
v7_edurabsa_708_faithful,edurabsa,708,faithful,True,"{""overall_experience"": ""positive"", ""exam_fairness"": ""neutral"", ""materials"": ""positive""}",3
v7_edurabsa_708_flip,edurabsa,708,flip,False,"{""overall_experience"": ""negative"", ""exam_fairness"": ""negative"", ""materials"": ""negative""}",3
v7_edurabsa_708_inject,edurabsa,708,inject,False,"{""overall_experience"": ""positive"", ""exam_fairness"": ""neutral"", ""materials"": ""positive"", ""lecturer_quality"": ""positive""}",4
v7_edurabsa_1040_faithful,edurabsa,1040,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_1040_flip,edurabsa,1040,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1040_inject,edurabsa,1040,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""assessment_design"": ""negative""}",3
v7_edurabsa_1905_faithful,edurabsa,1905,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""accessibility"": ""positive"", ""exam_fairness"": ""positive""}",4
v7_edurabsa_1905_flip,edurabsa,1905,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative"", ""accessibility"": ""negative"", ""exam_fairness"": ""negative""}",4
v7_edurabsa_1905_inject,edurabsa,1905,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""accessibility"": ""positive"", ""exam_fairness"": ""positive"", ""materials"": ""negative""}",5
v7_edurabsa_397_faithful,edurabsa,397,faithful,True,"{""exam_fairness"": ""positive"", ""overall_experience"": ""negative""}",2
v7_edurabsa_397_flip,edurabsa,397,flip,False,"{""exam_fairness"": ""negative"", ""overall_experience"": ""positive""}",2
v7_edurabsa_397_inject,edurabsa,397,inject,False,"{""exam_fairness"": ""positive"", ""overall_experience"": ""negative"", ""workload"": ""negative""}",3
v7_edurabsa_75_faithful,edurabsa,75,faithful,True,"{""lecturer_quality"": ""negative""}",1
v7_edurabsa_75_flip,edurabsa,75,flip,False,"{""lecturer_quality"": ""positive""}",1
v7_edurabsa_75_inject,edurabsa,75,inject,False,"{""lecturer_quality"": ""negative"", ""materials"": ""negative""}",2
v7_edurabsa_1528_faithful,edurabsa,1528,faithful,True,"{""lecturer_quality"": ""negative"", ""workload"": ""negative""}",2
v7_edurabsa_1528_flip,edurabsa,1528,flip,False,"{""lecturer_quality"": ""positive"", ""workload"": ""positive""}",2
v7_edurabsa_1528_inject,edurabsa,1528,inject,False,"{""lecturer_quality"": ""negative"", ""workload"": ""negative"", ""assessment_design"": ""negative""}",3
v7_edurabsa_589_faithful,edurabsa,589,faithful,True,"{""overall_experience"": ""negative""}",1
v7_edurabsa_589_flip,edurabsa,589,flip,False,"{""overall_experience"": ""positive""}",1
v7_edurabsa_589_inject,edurabsa,589,inject,False,"{""overall_experience"": ""negative"", ""grading_transparency"": ""positive""}",2
v7_edurabsa_1870_faithful,edurabsa,1870,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_1870_flip,edurabsa,1870,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1870_inject,edurabsa,1870,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""organization"": ""positive""}",3
v7_edurabsa_1259_faithful,edurabsa,1259,faithful,True,"{""overall_experience"": ""negative"", ""workload"": ""negative"", ""exam_fairness"": ""negative"", ""lecturer_quality"": ""negative"", ""materials"": ""neutral"", ""accessibility"": ""positive""}",6
v7_edurabsa_1259_flip,edurabsa,1259,flip,False,"{""overall_experience"": ""positive"", ""workload"": ""positive"", ""exam_fairness"": ""positive"", ""lecturer_quality"": ""positive"", ""materials"": ""negative"", ""accessibility"": ""negative""}",6
v7_edurabsa_1259_inject,edurabsa,1259,inject,False,"{""overall_experience"": ""negative"", ""workload"": ""negative"", ""exam_fairness"": ""negative"", ""lecturer_quality"": ""negative"", ""materials"": ""neutral"", ""accessibility"": ""positive"", ""assessment_design"": ""negative""}",7
v7_edurabsa_1710_faithful,edurabsa,1710,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_1710_flip,edurabsa,1710,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1710_inject,edurabsa,1710,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""workload"": ""negative""}",3
v7_edurabsa_1463_faithful,edurabsa,1463,faithful,True,"{""accessibility"": ""positive""}",1
v7_edurabsa_1463_flip,edurabsa,1463,flip,False,"{""accessibility"": ""negative""}",1
v7_edurabsa_1463_inject,edurabsa,1463,inject,False,"{""accessibility"": ""positive"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1741_faithful,edurabsa,1741,faithful,True,"{""workload"": ""positive"", ""overall_experience"": ""positive""}",2
v7_edurabsa_1741_flip,edurabsa,1741,flip,False,"{""workload"": ""negative"", ""overall_experience"": ""negative""}",2
v7_edurabsa_1741_inject,edurabsa,1741,inject,False,"{""workload"": ""positive"", ""overall_experience"": ""positive"", ""organization"": ""positive""}",3
v7_edurabsa_251_faithful,edurabsa,251,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_251_flip,edurabsa,251,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_251_inject,edurabsa,251,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""grading_transparency"": ""positive""}",3
v7_edurabsa_392_faithful,edurabsa,392,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_392_flip,edurabsa,392,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_392_inject,edurabsa,392,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""assessment_design"": ""positive""}",3
v7_edurabsa_1452_faithful,edurabsa,1452,faithful,True,"{""exam_fairness"": ""neutral"", ""workload"": ""positive""}",2
v7_edurabsa_1452_flip,edurabsa,1452,flip,False,"{""exam_fairness"": ""negative"", ""workload"": ""negative""}",2
v7_edurabsa_1452_inject,edurabsa,1452,inject,False,"{""exam_fairness"": ""neutral"", ""workload"": ""positive"", ""lecturer_quality"": ""negative""}",3
v7_edurabsa_2123_faithful,edurabsa,2123,faithful,True,"{""exam_fairness"": ""neutral""}",1
v7_edurabsa_2123_flip,edurabsa,2123,flip,False,"{""exam_fairness"": ""negative""}",1
v7_edurabsa_2123_inject,edurabsa,2123,inject,False,"{""exam_fairness"": ""neutral"", ""organization"": ""positive""}",2
v7_edurabsa_713_faithful,edurabsa,713,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_713_flip,edurabsa,713,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_713_inject,edurabsa,713,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""exam_fairness"": ""negative""}",3
v7_edurabsa_83_faithful,edurabsa,83,faithful,True,"{""exam_fairness"": ""negative"", ""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",3
v7_edurabsa_83_flip,edurabsa,83,flip,False,"{""exam_fairness"": ""positive"", ""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",3
v7_edurabsa_83_inject,edurabsa,83,inject,False,"{""exam_fairness"": ""negative"", ""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""organization"": ""negative""}",4
v7_edurabsa_1706_faithful,edurabsa,1706,faithful,True,"{""lecturer_quality"": ""negative"", ""materials"": ""negative"", ""exam_fairness"": ""negative""}",3
v7_edurabsa_1706_flip,edurabsa,1706,flip,False,"{""lecturer_quality"": ""positive"", ""materials"": ""positive"", ""exam_fairness"": ""positive""}",3
v7_edurabsa_1706_inject,edurabsa,1706,inject,False,"{""lecturer_quality"": ""negative"", ""materials"": ""negative"", ""exam_fairness"": ""negative"", ""organization"": ""positive""}",4
v7_edurabsa_2025_faithful,edurabsa,2025,faithful,True,"{""workload"": ""positive"", ""overall_experience"": ""negative""}",2
v7_edurabsa_2025_flip,edurabsa,2025,flip,False,"{""workload"": ""negative"", ""overall_experience"": ""positive""}",2
v7_edurabsa_2025_inject,edurabsa,2025,inject,False,"{""workload"": ""positive"", ""overall_experience"": ""negative"", ""materials"": ""positive""}",3
v7_edurabsa_1791_faithful,edurabsa,1791,faithful,True,"{""overall_experience"": ""positive""}",1
v7_edurabsa_1791_flip,edurabsa,1791,flip,False,"{""overall_experience"": ""negative""}",1
v7_edurabsa_1791_inject,edurabsa,1791,inject,False,"{""overall_experience"": ""positive"", ""accessibility"": ""positive""}",2
v7_edurabsa_403_faithful,edurabsa,403,faithful,True,"{""overall_experience"": ""positive"", ""accessibility"": ""positive"", ""workload"": ""negative""}",3
v7_edurabsa_403_flip,edurabsa,403,flip,False,"{""overall_experience"": ""negative"", ""accessibility"": ""negative"", ""workload"": ""positive""}",3
v7_edurabsa_403_inject,edurabsa,403,inject,False,"{""overall_experience"": ""positive"", ""accessibility"": ""positive"", ""workload"": ""negative"", ""grading_transparency"": ""positive""}",4
v7_edurabsa_272_faithful,edurabsa,272,faithful,True,"{""workload"": ""negative""}",1
v7_edurabsa_272_flip,edurabsa,272,flip,False,"{""workload"": ""positive""}",1
v7_edurabsa_272_inject,edurabsa,272,inject,False,"{""workload"": ""negative"", ""assessment_design"": ""negative""}",2
v7_edurabsa_1861_faithful,edurabsa,1861,faithful,True,"{""workload"": ""positive"", ""exam_fairness"": ""negative"", ""overall_experience"": ""positive""}",3
v7_edurabsa_1861_flip,edurabsa,1861,flip,False,"{""workload"": ""negative"", ""exam_fairness"": ""positive"", ""overall_experience"": ""negative""}",3
v7_edurabsa_1861_inject,edurabsa,1861,inject,False,"{""workload"": ""positive"", ""exam_fairness"": ""negative"", ""overall_experience"": ""positive"", ""organization"": ""negative""}",4
v7_edurabsa_437_faithful,edurabsa,437,faithful,True,"{""overall_experience"": ""positive"", ""workload"": ""negative"", ""exam_fairness"": ""negative"", ""organization"": ""negative"", ""materials"": ""negative""}",5
v7_edurabsa_437_flip,edurabsa,437,flip,False,"{""overall_experience"": ""negative"", ""workload"": ""positive"", ""exam_fairness"": ""positive"", ""organization"": ""positive"", ""materials"": ""positive""}",5
v7_edurabsa_437_inject,edurabsa,437,inject,False,"{""overall_experience"": ""positive"", ""workload"": ""negative"", ""exam_fairness"": ""negative"", ""organization"": ""negative"", ""materials"": ""negative"", ""grading_transparency"": ""negative""}",6
v7_edurabsa_61_faithful,edurabsa,61,faithful,True,"{""lecturer_quality"": ""negative"", ""exam_fairness"": ""negative""}",2
v7_edurabsa_61_flip,edurabsa,61,flip,False,"{""lecturer_quality"": ""positive"", ""exam_fairness"": ""positive""}",2
v7_edurabsa_61_inject,edurabsa,61,inject,False,"{""lecturer_quality"": ""negative"", ""exam_fairness"": ""negative"", ""grading_transparency"": ""negative""}",3
v7_edurabsa_865_faithful,edurabsa,865,faithful,True,"{""overall_experience"": ""positive""}",1
v7_edurabsa_865_flip,edurabsa,865,flip,False,"{""overall_experience"": ""negative""}",1
v7_edurabsa_865_inject,edurabsa,865,inject,False,"{""overall_experience"": ""positive"", ""materials"": ""negative""}",2
v7_edurabsa_1221_faithful,edurabsa,1221,faithful,True,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative"", ""materials"": ""negative""}",3
v7_edurabsa_1221_flip,edurabsa,1221,flip,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""materials"": ""positive""}",3
v7_edurabsa_1221_inject,edurabsa,1221,inject,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative"", ""materials"": ""negative"", ""grading_transparency"": ""positive""}",4
v7_edurabsa_1368_faithful,edurabsa,1368,faithful,True,"{""overall_experience"": ""negative"", ""exam_fairness"": ""neutral""}",2
v7_edurabsa_1368_flip,edurabsa,1368,flip,False,"{""overall_experience"": ""positive"", ""exam_fairness"": ""negative""}",2
v7_edurabsa_1368_inject,edurabsa,1368,inject,False,"{""overall_experience"": ""negative"", ""exam_fairness"": ""neutral"", ""grading_transparency"": ""positive""}",3
v7_edurabsa_1845_faithful,edurabsa,1845,faithful,True,"{""workload"": ""neutral""}",1
v7_edurabsa_1845_flip,edurabsa,1845,flip,False,"{""workload"": ""negative""}",1
v7_edurabsa_1845_inject,edurabsa,1845,inject,False,"{""workload"": ""neutral"", ""exam_fairness"": ""positive""}",2
v7_edurabsa_1050_faithful,edurabsa,1050,faithful,True,"{""lecturer_quality"": ""positive""}",1
v7_edurabsa_1050_flip,edurabsa,1050,flip,False,"{""lecturer_quality"": ""negative""}",1
v7_edurabsa_1050_inject,edurabsa,1050,inject,False,"{""lecturer_quality"": ""positive"", ""organization"": ""negative""}",2
v7_edurabsa_1862_faithful,edurabsa,1862,faithful,True,"{""accessibility"": ""positive"", ""lecturer_quality"": ""positive"", ""overall_experience"": ""positive"", ""materials"": ""neutral""}",4
v7_edurabsa_1862_flip,edurabsa,1862,flip,False,"{""accessibility"": ""negative"", ""lecturer_quality"": ""negative"", ""overall_experience"": ""negative"", ""materials"": ""negative""}",4
v7_edurabsa_1862_inject,edurabsa,1862,inject,False,"{""accessibility"": ""positive"", ""lecturer_quality"": ""positive"", ""overall_experience"": ""positive"", ""materials"": ""neutral"", ""workload"": ""negative""}",5
v7_edurabsa_1552_faithful,edurabsa,1552,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_1552_flip,edurabsa,1552,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1552_inject,edurabsa,1552,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""workload"": ""negative""}",3
v7_edurabsa_1634_faithful,edurabsa,1634,faithful,True,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1634_flip,edurabsa,1634,flip,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_1634_inject,edurabsa,1634,inject,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative"", ""accessibility"": ""negative""}",3
v7_edurabsa_886_faithful,edurabsa,886,faithful,True,"{""organization"": ""negative""}",1
v7_edurabsa_886_flip,edurabsa,886,flip,False,"{""organization"": ""positive""}",1
v7_edurabsa_886_inject,edurabsa,886,inject,False,"{""organization"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1198_faithful,edurabsa,1198,faithful,True,"{""overall_experience"": ""positive""}",1
v7_edurabsa_1198_flip,edurabsa,1198,flip,False,"{""overall_experience"": ""negative""}",1
v7_edurabsa_1198_inject,edurabsa,1198,inject,False,"{""overall_experience"": ""positive"", ""exam_fairness"": ""negative""}",2
v7_edurabsa_598_faithful,edurabsa,598,faithful,True,"{""accessibility"": ""positive""}",1
v7_edurabsa_598_flip,edurabsa,598,flip,False,"{""accessibility"": ""negative""}",1
v7_edurabsa_598_inject,edurabsa,598,inject,False,"{""accessibility"": ""positive"", ""organization"": ""positive""}",2
v7_edurabsa_1052_faithful,edurabsa,1052,faithful,True,"{""organization"": ""positive"", ""lecturer_quality"": ""positive"", ""accessibility"": ""positive"", ""exam_fairness"": ""positive"", ""overall_experience"": ""positive""}",5
v7_edurabsa_1052_flip,edurabsa,1052,flip,False,"{""organization"": ""negative"", ""lecturer_quality"": ""negative"", ""accessibility"": ""negative"", ""exam_fairness"": ""negative"", ""overall_experience"": ""negative""}",5
v7_edurabsa_1052_inject,edurabsa,1052,inject,False,"{""organization"": ""positive"", ""lecturer_quality"": ""positive"", ""accessibility"": ""positive"", ""exam_fairness"": ""positive"", ""overall_experience"": ""positive"", ""workload"": ""negative""}",6
v7_edurabsa_197_faithful,edurabsa,197,faithful,True,"{""workload"": ""neutral"", ""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",3
v7_edurabsa_197_flip,edurabsa,197,flip,False,"{""workload"": ""negative"", ""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",3
v7_edurabsa_197_inject,edurabsa,197,inject,False,"{""workload"": ""neutral"", ""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""accessibility"": ""positive""}",4
v7_edurabsa_142_faithful,edurabsa,142,faithful,True,"{""overall_experience"": ""positive"", ""organization"": ""positive""}",2
v7_edurabsa_142_flip,edurabsa,142,flip,False,"{""overall_experience"": ""negative"", ""organization"": ""negative""}",2
v7_edurabsa_142_inject,edurabsa,142,inject,False,"{""overall_experience"": ""positive"", ""organization"": ""positive"", ""exam_fairness"": ""positive""}",3
v7_edurabsa_2137_faithful,edurabsa,2137,faithful,True,"{""overall_experience"": ""positive"", ""workload"": ""neutral"", ""lecturer_quality"": ""positive""}",3
v7_edurabsa_2137_flip,edurabsa,2137,flip,False,"{""overall_experience"": ""negative"", ""workload"": ""negative"", ""lecturer_quality"": ""negative""}",3
v7_edurabsa_2137_inject,edurabsa,2137,inject,False,"{""overall_experience"": ""positive"", ""workload"": ""neutral"", ""lecturer_quality"": ""positive"", ""exam_fairness"": ""positive""}",4
v7_edurabsa_1633_faithful,edurabsa,1633,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_1633_flip,edurabsa,1633,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1633_inject,edurabsa,1633,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""organization"": ""negative""}",3
v7_edurabsa_870_faithful,edurabsa,870,faithful,True,"{""overall_experience"": ""positive""}",1
v7_edurabsa_870_flip,edurabsa,870,flip,False,"{""overall_experience"": ""negative""}",1
v7_edurabsa_870_inject,edurabsa,870,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_255_faithful,edurabsa,255,faithful,True,"{""overall_experience"": ""positive"", ""exam_fairness"": ""positive""}",2
v7_edurabsa_255_flip,edurabsa,255,flip,False,"{""overall_experience"": ""negative"", ""exam_fairness"": ""negative""}",2
v7_edurabsa_255_inject,edurabsa,255,inject,False,"{""overall_experience"": ""positive"", ""exam_fairness"": ""positive"", ""grading_transparency"": ""negative""}",3
v7_edurabsa_731_faithful,edurabsa,731,faithful,True,"{""overall_experience"": ""positive""}",1
v7_edurabsa_731_flip,edurabsa,731,flip,False,"{""overall_experience"": ""negative""}",1
v7_edurabsa_731_inject,edurabsa,731,inject,False,"{""overall_experience"": ""positive"", ""materials"": ""negative""}",2
v7_edurabsa_549_faithful,edurabsa,549,faithful,True,"{""overall_experience"": ""positive"", ""exam_fairness"": ""positive"", ""materials"": ""neutral""}",3
v7_edurabsa_549_flip,edurabsa,549,flip,False,"{""overall_experience"": ""negative"", ""exam_fairness"": ""negative"", ""materials"": ""negative""}",3
v7_edurabsa_549_inject,edurabsa,549,inject,False,"{""overall_experience"": ""positive"", ""exam_fairness"": ""positive"", ""materials"": ""neutral"", ""lecturer_quality"": ""negative""}",4
v7_edurabsa_1454_faithful,edurabsa,1454,faithful,True,"{""overall_experience"": ""positive"", ""workload"": ""neutral"", ""lecturer_quality"": ""positive"", ""accessibility"": ""positive""}",4
v7_edurabsa_1454_flip,edurabsa,1454,flip,False,"{""overall_experience"": ""negative"", ""workload"": ""negative"", ""lecturer_quality"": ""negative"", ""accessibility"": ""negative""}",4
v7_edurabsa_1454_inject,edurabsa,1454,inject,False,"{""overall_experience"": ""positive"", ""workload"": ""neutral"", ""lecturer_quality"": ""positive"", ""accessibility"": ""positive"", ""exam_fairness"": ""positive""}",5
v7_edurabsa_238_faithful,edurabsa,238,faithful,True,"{""accessibility"": ""positive""}",1
v7_edurabsa_238_flip,edurabsa,238,flip,False,"{""accessibility"": ""negative""}",1
v7_edurabsa_238_inject,edurabsa,238,inject,False,"{""accessibility"": ""positive"", ""grading_transparency"": ""positive""}",2
v7_edurabsa_1997_faithful,edurabsa,1997,faithful,True,"{""materials"": ""neutral"", ""workload"": ""positive""}",2
v7_edurabsa_1997_flip,edurabsa,1997,flip,False,"{""materials"": ""negative"", ""workload"": ""negative""}",2
v7_edurabsa_1997_inject,edurabsa,1997,inject,False,"{""materials"": ""neutral"", ""workload"": ""positive"", ""organization"": ""positive""}",3
v7_edurabsa_501_faithful,edurabsa,501,faithful,True,"{""lecturer_quality"": ""positive"", ""overall_experience"": ""positive"", ""organization"": ""positive"", ""accessibility"": ""positive""}",4
v7_edurabsa_501_flip,edurabsa,501,flip,False,"{""lecturer_quality"": ""negative"", ""overall_experience"": ""negative"", ""organization"": ""negative"", ""accessibility"": ""negative""}",4
v7_edurabsa_501_inject,edurabsa,501,inject,False,"{""lecturer_quality"": ""positive"", ""overall_experience"": ""positive"", ""organization"": ""positive"", ""accessibility"": ""positive"", ""assessment_design"": ""negative""}",5
v7_edurabsa_778_faithful,edurabsa,778,faithful,True,"{""overall_experience"": ""positive"", ""accessibility"": ""positive"", ""lecturer_quality"": ""positive"", ""organization"": ""positive""}",4
v7_edurabsa_778_flip,edurabsa,778,flip,False,"{""overall_experience"": ""negative"", ""accessibility"": ""negative"", ""lecturer_quality"": ""negative"", ""organization"": ""negative""}",4
v7_edurabsa_778_inject,edurabsa,778,inject,False,"{""overall_experience"": ""positive"", ""accessibility"": ""positive"", ""lecturer_quality"": ""positive"", ""organization"": ""positive"", ""exam_fairness"": ""positive""}",5
v7_edurabsa_788_faithful,edurabsa,788,faithful,True,"{""overall_experience"": ""negative""}",1
v7_edurabsa_788_flip,edurabsa,788,flip,False,"{""overall_experience"": ""positive""}",1
v7_edurabsa_788_inject,edurabsa,788,inject,False,"{""overall_experience"": ""negative"", ""assessment_design"": ""negative""}",2
v7_edurabsa_1184_faithful,edurabsa,1184,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""neutral""}",2
v7_edurabsa_1184_flip,edurabsa,1184,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1184_inject,edurabsa,1184,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""neutral"", ""accessibility"": ""positive""}",3
v7_edurabsa_1820_faithful,edurabsa,1820,faithful,True,"{""materials"": ""positive"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_1820_flip,edurabsa,1820,flip,False,"{""materials"": ""negative"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_1820_inject,edurabsa,1820,inject,False,"{""materials"": ""positive"", ""lecturer_quality"": ""negative"", ""organization"": ""negative""}",3
v7_edurabsa_1313_faithful,edurabsa,1313,faithful,True,"{""overall_experience"": ""negative""}",1
v7_edurabsa_1313_flip,edurabsa,1313,flip,False,"{""overall_experience"": ""positive""}",1
v7_edurabsa_1313_inject,edurabsa,1313,inject,False,"{""overall_experience"": ""negative"", ""accessibility"": ""positive""}",2
v7_edurabsa_552_faithful,edurabsa,552,faithful,True,"{""workload"": ""positive""}",1
v7_edurabsa_552_flip,edurabsa,552,flip,False,"{""workload"": ""negative""}",1
v7_edurabsa_552_inject,edurabsa,552,inject,False,"{""workload"": ""positive"", ""assessment_design"": ""negative""}",2
v7_edurabsa_266_faithful,edurabsa,266,faithful,True,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive""}",2
v7_edurabsa_266_flip,edurabsa,266,flip,False,"{""overall_experience"": ""negative"", ""lecturer_quality"": ""negative""}",2
v7_edurabsa_266_inject,edurabsa,266,inject,False,"{""overall_experience"": ""positive"", ""lecturer_quality"": ""positive"", ""exam_fairness"": ""positive""}",3
v7_edurabsa_1147_faithful,edurabsa,1147,faithful,True,"{""lecturer_quality"": ""positive"", ""workload"": ""positive""}",2
v7_edurabsa_1147_flip,edurabsa,1147,flip,False,"{""lecturer_quality"": ""negative"", ""workload"": ""negative""}",2
v7_edurabsa_1147_inject,edurabsa,1147,inject,False,"{""lecturer_quality"": ""positive"", ""workload"": ""positive"", ""accessibility"": ""positive""}",3
v7_edurabsa_155_faithful,edurabsa,155,faithful,True,"{""materials"": ""negative"", ""overall_experience"": ""negative"", ""workload"": ""positive""}",3
