approach,gold_missed,wrong_predicted,count,wrong_is_broad_label
openai-gpt-5.4-zero-shot-glossary,interest,clarity,19,False
openai-gpt-5.4-zero-shot-glossary,materials,support,19,True
openai-gpt-5.4-zero-shot-glossary,peer_interaction,feedback_quality,19,True
openai-gpt-5.4-zero-shot-glossary,overall_experience,grading_transparency,19,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,clarity,18,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,workload,18,False
openai-gpt-5.4-zero-shot-glossary,difficulty,grading_transparency,18,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,feedback_quality,18,True
openai-gpt-5.4-zero-shot-glossary,exam_fairness,pacing,18,False
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,clarity,17,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,pacing,17,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,workload,17,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,feedback_quality,17,True
openai-gpt-5.4-zero-shot-glossary,organization,support,17,True
openai-gpt-5.4-zero-shot-glossary,clarity,workload,17,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,pacing,17,False
openai-gpt-5.4-zero-shot-glossary,relevance,clarity,17,False
openai-gpt-5.4-zero-shot-glossary,difficulty,clarity,17,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,tooling_usability,17,True
openai-gpt-5.4-zero-shot-glossary,assessment_design,tooling_usability,17,True
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,pacing,17,False
openai-gpt-5.4-zero-shot-glossary,practical_application,pacing,17,False
openai-gpt-5.4-zero-shot-glossary,difficulty,pacing,17,False
openai-gpt-5.4-zero-shot-glossary,relevance,pacing,16,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,support,16,True
openai-gpt-5.4-zero-shot-glossary,support,clarity,15,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,workload,15,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,prerequisite_fit,15,False
openai-gpt-5.4-zero-shot-glossary,relevance,grading_transparency,15,False
openai-gpt-5.4-zero-shot-glossary,accessibility,prerequisite_fit,15,False
openai-gpt-5.4-zero-shot-glossary,pacing,workload,15,False
openai-gpt-5.4-zero-shot-glossary,workload,pacing,14,False
openai-gpt-5.4-zero-shot-glossary,interest,pacing,14,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,clarity,14,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,clarity,13,False
openai-gpt-5.4-zero-shot-glossary,difficulty,prerequisite_fit,13,False
openai-gpt-5.4-zero-shot-glossary,workload,support,13,True
openai-gpt-5.4-zero-shot-glossary,relevance,prerequisite_fit,13,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,clarity,13,False
openai-gpt-5.4-zero-shot-glossary,practical_application,prerequisite_fit,13,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,support,13,True
openai-gpt-5.4-zero-shot-glossary,accessibility,pacing,13,False
openai-gpt-5.4-zero-shot-glossary,pacing,feedback_quality,13,True
openai-gpt-5.4-zero-shot-glossary,peer_interaction,grading_transparency,13,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,pacing,12,False
openai-gpt-5.4-zero-shot-glossary,interest,prerequisite_fit,12,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,clarity,12,False
openai-gpt-5.4-zero-shot-glossary,materials,prerequisite_fit,12,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,grading_transparency,12,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,prerequisite_fit,12,False
openai-gpt-5.4-zero-shot-glossary,organization,clarity,12,False
openai-gpt-5.4-zero-shot-glossary,practical_application,grading_transparency,12,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,pacing,12,False
openai-gpt-5.4-zero-shot-glossary,support,prerequisite_fit,12,False
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,grading_transparency,11,False
openai-gpt-5.4-zero-shot-glossary,clarity,pacing,11,False
openai-gpt-5.4-zero-shot-glossary,support,grading_transparency,11,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,prerequisite_fit,11,False
openai-gpt-5.4-zero-shot-glossary,support,workload,11,False
openai-gpt-5.4-zero-shot-glossary,organization,prerequisite_fit,11,False
openai-gpt-5.4-zero-shot-glossary,pacing,clarity,11,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,prerequisite_fit,11,False
openai-gpt-5.4-zero-shot-glossary,support,pacing,11,False
openai-gpt-5.4-zero-shot-glossary,organization,grading_transparency,10,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,materials,10,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,peer_interaction,10,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,peer_interaction,10,False
openai-gpt-5.4-zero-shot-glossary,clarity,prerequisite_fit,10,False
openai-gpt-5.4-zero-shot-glossary,clarity,grading_transparency,10,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,practical_application,10,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,assessment_design,10,False
openai-gpt-5.4-zero-shot-glossary,materials,clarity,10,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,grading_transparency,10,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,support,10,True
openai-gpt-5.4-zero-shot-glossary,interest,peer_interaction,10,False
openai-gpt-5.4-zero-shot-glossary,materials,pacing,10,False
openai-gpt-5.4-zero-shot-glossary,practical_application,clarity,10,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,pacing,10,False
openai-gpt-5.4-zero-shot-glossary,pacing,tooling_usability,9,True
openai-gpt-5.4-zero-shot-glossary,accessibility,peer_interaction,9,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,assessment_design,9,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,clarity,9,False
openai-gpt-5.4-zero-shot-glossary,clarity,assessment_design,9,False
openai-gpt-5.4-zero-shot-glossary,relevance,assessment_design,9,False
openai-gpt-5.4-zero-shot-glossary,materials,grading_transparency,9,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,grading_transparency,9,False
openai-gpt-5.4-zero-shot-glossary,relevance,peer_interaction,9,False
openai-gpt-5.4-zero-shot-glossary,pacing,grading_transparency,9,False
openai-gpt-5.4-zero-shot-glossary,accessibility,grading_transparency,8,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,grading_transparency,8,False
openai-gpt-5.4-zero-shot-glossary,practical_application,peer_interaction,8,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,pacing,8,False
openai-gpt-5.4-zero-shot-glossary,difficulty,assessment_design,8,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,prerequisite_fit,8,False
openai-gpt-5.4-zero-shot-glossary,relevance,practical_application,8,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,workload,8,False
openai-gpt-5.4-zero-shot-glossary,interest,grading_transparency,8,False
openai-gpt-5.4-zero-shot-glossary,pacing,prerequisite_fit,7,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,grading_transparency,7,False
openai-gpt-5.4-zero-shot-glossary,organization,materials,7,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,assessment_design,7,False
openai-gpt-5.4-zero-shot-glossary,support,assessment_design,7,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,prerequisite_fit,7,False
openai-gpt-5.4-zero-shot-glossary,pacing,support,7,True
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,peer_interaction,7,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,peer_interaction,6,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,materials,6,False
openai-gpt-5.4-zero-shot-glossary,pacing,assessment_design,6,False
openai-gpt-5.4-zero-shot-glossary,workload,grading_transparency,6,False
openai-gpt-5.4-zero-shot-glossary,workload,peer_interaction,6,False
openai-gpt-5.4-zero-shot-glossary,relevance,materials,6,False
openai-gpt-5.4-zero-shot-glossary,interest,assessment_design,6,False
openai-gpt-5.4-zero-shot-glossary,workload,clarity,6,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,practical_application,6,False
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,assessment_design,6,False
openai-gpt-5.4-zero-shot-glossary,support,practical_application,6,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,prerequisite_fit,6,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,assessment_design,6,False
openai-gpt-5.4-zero-shot-glossary,organization,assessment_design,6,False
openai-gpt-5.4-zero-shot-glossary,difficulty,peer_interaction,6,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,practical_application,6,False
openai-gpt-5.4-zero-shot-glossary,clarity,peer_interaction,5,False
openai-gpt-5.4-zero-shot-glossary,accessibility,practical_application,5,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,practical_application,5,False
openai-gpt-5.4-zero-shot-glossary,materials,relevance,5,False
openai-gpt-5.4-zero-shot-glossary,workload,assessment_design,5,False
openai-gpt-5.4-zero-shot-glossary,materials,practical_application,5,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,materials,5,False
openai-gpt-5.4-zero-shot-glossary,workload,prerequisite_fit,5,False
openai-gpt-5.4-zero-shot-glossary,materials,peer_interaction,5,False
openai-gpt-5.4-zero-shot-glossary,practical_application,assessment_design,5,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,organization,5,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,lecturer_quality,5,False
openai-gpt-5.4-zero-shot-glossary,interest,lecturer_quality,5,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,practical_application,5,False
openai-gpt-5.4-zero-shot-glossary,support,lecturer_quality,5,False
openai-gpt-5.4-zero-shot-glossary,interest,practical_application,4,False
openai-gpt-5.4-zero-shot-glossary,accessibility,relevance,4,False
openai-gpt-5.4-zero-shot-glossary,materials,assessment_design,4,False
openai-gpt-5.4-zero-shot-glossary,clarity,relevance,4,False
openai-gpt-5.4-zero-shot-glossary,interest,organization,4,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,peer_interaction,4,False
openai-gpt-5.4-zero-shot-glossary,difficulty,practical_application,4,False
openai-gpt-5.4-zero-shot-glossary,organization,peer_interaction,4,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,lecturer_quality,4,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,materials,4,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,assessment_design,4,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,relevance,4,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,materials,4,False
openai-gpt-5.4-zero-shot-glossary,accessibility,assessment_design,4,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,organization,4,False
openai-gpt-5.4-zero-shot-glossary,support,peer_interaction,4,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,assessment_design,4,False
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,materials,4,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,interest,4,True
openai-gpt-5.4-zero-shot-glossary,peer_interaction,lecturer_quality,4,False
openai-gpt-5.4-zero-shot-glossary,support,interest,4,True
openai-gpt-5.4-zero-shot-glossary,support,exam_fairness,3,False
openai-gpt-5.4-zero-shot-glossary,accessibility,exam_fairness,3,False
openai-gpt-5.4-zero-shot-glossary,accessibility,materials,3,False
openai-gpt-5.4-zero-shot-glossary,organization,lecturer_quality,3,False
openai-gpt-5.4-zero-shot-glossary,support,relevance,3,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,lecturer_quality,3,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,relevance,3,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,relevance,3,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,relevance,3,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,organization,3,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,interest,3,True
openai-gpt-5.4-zero-shot-glossary,exam_fairness,peer_interaction,3,False
openai-gpt-5.4-zero-shot-glossary,clarity,materials,3,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,relevance,3,False
openai-gpt-5.4-zero-shot-glossary,practical_application,relevance,3,False
openai-gpt-5.4-zero-shot-glossary,practical_application,lecturer_quality,3,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,assessment_design,3,False
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,practical_application,3,False
openai-gpt-5.4-zero-shot-glossary,organization,relevance,3,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,relevance,3,False
openai-gpt-5.4-zero-shot-glossary,interest,relevance,3,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,practical_application,3,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,organization,3,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,lecturer_quality,3,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,practical_application,3,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,organization,3,False
openai-gpt-5.4-zero-shot-glossary,workload,lecturer_quality,3,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,peer_interaction,3,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,accessibility,3,False
openai-gpt-5.4-zero-shot-glossary,difficulty,materials,3,False
openai-gpt-5.4-zero-shot-glossary,organization,practical_application,3,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,overall_experience,3,True
openai-gpt-5.4-zero-shot-glossary,tooling_usability,prerequisite_fit,3,False
openai-gpt-5.4-zero-shot-glossary,materials,lecturer_quality,3,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,overall_experience,2,True
openai-gpt-5.4-zero-shot-glossary,interest,overall_experience,2,True
openai-gpt-5.4-zero-shot-glossary,assessment_design,materials,2,False
openai-gpt-5.4-zero-shot-glossary,practical_application,materials,2,False
openai-gpt-5.4-zero-shot-glossary,pacing,materials,2,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,materials,2,False
openai-gpt-5.4-zero-shot-glossary,relevance,lecturer_quality,2,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,difficulty,2,False
openai-gpt-5.4-zero-shot-glossary,relevance,interest,2,True
openai-gpt-5.4-zero-shot-glossary,pacing,practical_application,2,False
openai-gpt-5.4-zero-shot-glossary,interest,materials,2,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,organization,2,False
openai-gpt-5.4-zero-shot-glossary,support,materials,2,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,interest,2,True
openai-gpt-5.4-zero-shot-glossary,feedback_quality,exam_fairness,2,False
openai-gpt-5.4-zero-shot-glossary,practical_application,interest,2,True
openai-gpt-5.4-zero-shot-glossary,practical_application,organization,2,False
openai-gpt-5.4-zero-shot-glossary,practical_application,exam_fairness,2,False
openai-gpt-5.4-zero-shot-glossary,accessibility,overall_experience,2,True
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,relevance,2,False
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,accessibility,2,False
openai-gpt-5.4-zero-shot-glossary,pacing,exam_fairness,2,False
openai-gpt-5.4-zero-shot-glossary,workload,materials,2,False
openai-gpt-5.4-zero-shot-glossary,accessibility,interest,2,True
openai-gpt-5.4-zero-shot-glossary,clarity,lecturer_quality,2,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,lecturer_quality,2,False
openai-gpt-5.4-zero-shot-glossary,workload,practical_application,2,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,practical_application,2,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,interest,2,True
openai-gpt-5.4-zero-shot-glossary,difficulty,interest,2,True
openai-gpt-5.4-zero-shot-glossary,support,overall_experience,2,True
openai-gpt-5.4-zero-shot-glossary,materials,interest,2,True
openai-gpt-5.4-zero-shot-glossary,organization,interest,2,True
openai-gpt-5.4-zero-shot-glossary,grading_transparency,organization,2,False
openai-gpt-5.4-zero-shot-glossary,pacing,organization,2,False
openai-gpt-5.4-zero-shot-glossary,clarity,overall_experience,2,True
openai-gpt-5.4-zero-shot-glossary,interest,exam_fairness,2,False
openai-gpt-5.4-zero-shot-glossary,clarity,practical_application,2,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,peer_interaction,2,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,relevance,2,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,interest,2,True
openai-gpt-5.4-zero-shot-glossary,pacing,interest,1,True
openai-gpt-5.4-zero-shot-glossary,pacing,relevance,1,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,exam_fairness,1,False
openai-gpt-5.4-zero-shot-glossary,materials,difficulty,1,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,difficulty,1,False
openai-gpt-5.4-zero-shot-glossary,workload,relevance,1,False
openai-gpt-5.4-zero-shot-glossary,accessibility,organization,1,False
openai-gpt-5.4-zero-shot-glossary,support,difficulty,1,False
openai-gpt-5.4-zero-shot-glossary,workload,exam_fairness,1,False
openai-gpt-5.4-zero-shot-glossary,support,organization,1,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,difficulty,1,False
openai-gpt-5.4-zero-shot-glossary,relevance,organization,1,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,exam_fairness,1,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,overall_experience,1,True
openai-gpt-5.4-zero-shot-glossary,overall_experience,exam_fairness,1,False
openai-gpt-5.4-zero-shot-glossary,grading_transparency,lecturer_quality,1,False
openai-gpt-5.4-zero-shot-glossary,difficulty,relevance,1,False
openai-gpt-5.4-zero-shot-glossary,peer_interaction,accessibility,1,False
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,exam_fairness,1,False
openai-gpt-5.4-zero-shot-glossary,relevance,exam_fairness,1,False
openai-gpt-5.4-zero-shot-glossary,pacing,lecturer_quality,1,False
openai-gpt-5.4-zero-shot-glossary,practical_application,overall_experience,1,True
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,accessibility,1,False
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,lecturer_quality,1,False
openai-gpt-5.4-zero-shot-glossary,clarity,organization,1,False
openai-gpt-5.4-zero-shot-glossary,materials,overall_experience,1,True
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,overall_experience,1,True
openai-gpt-5.4-zero-shot-glossary,difficulty,organization,1,False
openai-gpt-5.4-zero-shot-glossary,materials,organization,1,False
openai-gpt-5.4-zero-shot-glossary,interest,difficulty,1,False
openai-gpt-5.4-zero-shot-glossary,relevance,difficulty,1,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,organization,1,False
openai-gpt-5.4-zero-shot-glossary,difficulty,overall_experience,1,True
openai-gpt-5.4-zero-shot-glossary,workload,difficulty,1,False
openai-gpt-5.4-zero-shot-glossary,relevance,overall_experience,1,True
openai-gpt-5.4-zero-shot-glossary,tooling_usability,overall_experience,1,True
openai-gpt-5.4-zero-shot-glossary,pacing,peer_interaction,1,False
openai-gpt-5.4-zero-shot-glossary,clarity,accessibility,1,False
openai-gpt-5.4-zero-shot-glossary,accessibility,lecturer_quality,1,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,materials,1,False
openai-gpt-5.4-zero-shot-glossary,organization,overall_experience,1,True
openai-gpt-5.4-zero-shot-glossary,organization,difficulty,1,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,exam_fairness,1,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,difficulty,1,False
openai-gpt-5.4-zero-shot-glossary,tooling_usability,exam_fairness,1,False
